IsOpen	OpenDay	BackServerOpenDay	TaskID	PromoteLevel	PlayerLevel	SystemID	SystemDescription	FatherID	SystemDescriptionEng	Reward	NewbieGuideID	OpenAnnounceLevel	Icon	AnnounceDesc	AnnounceIcon	Priority	TitanItems	NoRedPointLevel	InNotice	NoticeText	NoticeIcon	NoticeEffect	SeasonOpenDay
TRUE					16	60	竞技玩法	0	XSys_MobaAcitivity														
FALSE					1000	960	神圣联赛	0	XSys_TeamLeague										1	Hall/Word=HallWord_zdls	Hall/Hall=hall_icon_15		
TRUE					20	609	节日活动	0	XSys_Holiday														
TRUE						610	公告	0	XSys_Announcement														
TRUE					10	611	拍脸图	0	XSys_Patface														
TRUE					33	334	家园商店	0	XSys_Mall_Home								9|7|1|6|14						
TRUE					0	980	好友排行分享	0	XSys_Friends_Gift_Share														
TRUE					0	981	公会绑群	0	XSys_Guild_Bind_Group														
TRUE					0	982	QQ微信游戏中心启动特权	0	XSys_Platform_StartPrivilege														
TRUE					0	983	拍照分享	0	XSys_Photo_Share														
TRUE					0	950	游戏社区	0	XSys_GameCommunity														
TRUE					0	951	兴趣部落	0	XSys_GameHorde														
TRUE					0	952	朋友圈	0	XSys_FriendCircle														
TRUE					0	953	QQ会员	0	XSys_QQVIP														
TRUE					0	944	APP点赞	0	XSys_AppStore_Praise														
TRUE					0	710	心悦特权	0	XSys_GC_XinYueVIP														
TRUE					0	711	客服	0	XSys_GC_CustomService														
TRUE					0	712	官网	0	XSys_GC_GameWebsite														
TRUE					0	713	论坛	0	XSys_GC_Forum														
TRUE					0	714	V特权	0	XSys_GC_Privilege														
TRUE					0	715	公众号	0	XSys_GC_OfficialAccounts														
TRUE					0	716	抢福利	0	XSys_GC_DeepLink														
TRUE					0	718	微社区	0	XSys_GC_MiniCommunity														
TRUE					0	721	IOS直播	0	XSys_GC_IOSLive														
TRUE					0	722	电视台	0	XSys_GC_TVStation														
TRUE					0	723	小悦管家	0	XSys_GC_XiaoYueGuanJia														
TRUE					0	724	礼包中心	0	XSys_GC_Libaozhognxin														
TRUE					0	725	心悦管家	0	XSys_GC_Reserve17														
TRUE					0	841	福利兑换	0	XSys_CDKey														
TRUE					0	842	端游福利	0	XSys_OldPlayerReward														
TRUE					0	843	称号领取	0	XSys_OldPlayerDesignation														
TRUE					0	844	赏个好评	0	XSys_IOSComment														
TRUE					1000	845	觅心之约	0	Xsys_ValentineDay														
TRUE					1000	846	战友日	0	XSys_PartnerDay														
TRUE					20	848	新年礼包	0	XSys_GiftCard														
TRUE					0	170	洗炼升级	0															
FALSE					1000	580	回流系统总id(Lua)	0	Xsys_Backflow														
TRUE					15	581	回归重礼	0	ys_Backflow_LavishGift														
TRUE					15	582	每日登陆奖励	0	localXsys_Backflow_Dailylogin														
TRUE					15	583	回归等级礼包	0	localXsys_Backflow_GiftBag														
TRUE					1000	993	回归商店	0	XSys_BackFlowMall														
TRUE					1000	586	等级直升	0	Xsys_Backflow_LevelUp														
TRUE					1000	584	充值返利	0	Xsys_Backflow_NewServerReward														
TRUE					15	994	回归福利	0	XSys_BackFlowWelfar														
TRUE					0	102	随机礼盒	0															
TRUE					1	341	神官商店	0	XSys_Mall_Medal								501						
TRUE					1	988	角色改名	0	XSys_Rename_Player														
TRUE					1	989	公会改名	0	XSys_Rename_Guild														
TRUE					1000	571	塔姐福利	0	XSys_Welfare_NiceGirl										1	Hall/Word=HallWord_tjdzf	Hall/Hall=hall_icon_72		
TRUE					14	612	潘多拉SDK	0	XSys_PandoraSDK														
TRUE					14	730	潘多拉次元兔子	0	XSys_PandoraRabbit														
TRUE					14	731	潘多拉精灵速成	0	XSys_PandoraSprite														
TRUE					14	732	勇闯巢穴	0	XSys_PandoraNest														
TRUE					14	733	全民竞技	0	XSys_PandoraRisk														
TRUE					40	734	英雄战场	0	XSys_PandoraHero														
TRUE					14	735	节日登录	0	XSys_PandoraHolidayLogin														
TRUE					14	736	评论有奖	0	XSys_PandoraCommentReward														
TRUE					14	737	幸运转盘	0	XSys_PandoraCrowdMatch														
TRUE					14	738	1元夺宝	0	XSys_Pandora1yuan														
TRUE					14	739	预留潘多拉系统0	0	XSys_Pandora739														
TRUE					14	740	预留潘多拉系统1	0	XSys_Pandora740														
TRUE					14	741	预留潘多拉系统2	0	XSys_Pandora741														
TRUE					14	742	预留潘多拉系统3	0	XSys_Pandora742														
TRUE					14	743	预留潘多拉系统4	0	XSys_Pandora743														
TRUE					14	744	预留潘多拉系统5	0	XSys_Pandora744														
TRUE					14	745	预留潘多拉系统6	0	XSys_Pandora745														
TRUE					14	746	预留潘多拉系统7	0	XSys_Pandora746														
TRUE					14	747	预留潘多拉系统8	0	XSys_Pandora747														
TRUE					14	748	预留潘多拉系统9	0	XSys_Pandora748														
TRUE					14	749	预留潘多拉系统10	0	XSys_Pandora749														
TRUE					0	984	好友切磋	0															
TRUE					20	103	竞技名人堂	0	XSys_HallFame														
TRUE					45	342	纹章铭文商店	0	XSys_Mall_SkillMark								553|1600000|1097|1321|1322|1323						
TRUE					32	985	直购	0	SYS_IBSHOP_GIFT														
TRUE					1000	847	520鲜花活动	0															
TRUE					1000	995	登录奖励	1000	SYS_LOGINACTIVITY														
TRUE					1000	608	收集活动	0	XSys_CollectWords														
TRUE					0	390	H5预留系统1	0	XSys_H5ObligateSysOne														
TRUE					0	391	H5预留系统2	0	XSys_H5ObligateSysTwo														
TRUE					0	392	H5预留系统3	0	XSys_H5ObligateSysThree														
TRUE					1	343	纹身商店	0	Xsys_Mall_Tattoo								551|552|3154|3520|3020|3526						
TRUE					1	344	坐骑商店	0	Xsys_Mall_Mounts								552						
TRUE					32	345	全民PK商店	0	Xsys_Mall_AllPkMatch								9958|9959						
TRUE					0	986	跨服组队邀请	0															
TRUE					35	370	龙器装备	0	XSys_Artifact	455=1													
TRUE					35	371	龙器合成	0	XSys_Artifact_Comepose														
TRUE					35	372	龙器图册	0	XSys_Artifact_Atlas														
TRUE					25	380	洗炼返还	0	XSys_SmeltReturn														
TRUE					1000	921	2:2天梯赛	0	XSys_Qualifying2														
TRUE					1	294	耀天特武商店	0	XSys_Mall_New_Base								59|920|922|152|924|63034						
TRUE					14	992	营地派对	0	XSys_GuildCollect														
TRUE					14	393	QQ钱包	0	XSys_QQWallet														
TRUE					1	68	周分享	0	XSys_WeekShareReward														
TRUE					1	69	关卡分享	0	XSys_DungeonShareReward														
TRUE					20	554	周末派对	0	XSys_MulActivity_WeekendParty										1	Hall/Word=HallWord_zmpd	Hall/Hall=hall_icon_74	Effects/FX_Particle/Uifx/UI_ghhb_cd_03	
TRUE					130	979	英雄峡谷	0	XSys_Moba				ICON-XT-jjc1	英雄峡谷	BQ_52		67|68						
TRUE					1000	613	老友	0	XSys_OldFriendsBack														
TRUE					40	531	跨服大乱斗	0	XSys_BigMelee										1	Hall/Word=HallWord_kfzc	Hall/Hall=hall_icon_73		
TRUE					40	532	跨服大乱斗派奖	0	XSys_BigMeleeAward										1	Hall/Word=HallWord_zxxx	Hall/Hall=hall_icon_73		
TRUE					24	590	塔姐帮帮	0											1	Hall/Word=HallWord_tjbb	Hall/Hall=hall_icon_72		
TRUE					1	295	龙玉商店	0									594|1052|1096						
TRUE					1000	541	上古活动	0	XSys_Shanggu														
TRUE					20	770	主题活动	0															
TRUE					1000	771	生化地狱犬	0	XSys_ThemeActivity_HellDog														
TRUE					1000	772	单人主题玩法1	0	XSys_ThemeActivity_MadDuck														
TRUE					130	773	职业挑战赛	0	XSys_ThemeActivity_ProChallenge														
TRUE					20	702	伴侣信息	0															
TRUE					1	296	夫妻商店	0															
TRUE					1	297	佣兵伙伴商店	0									8704|8706|8707						
TRUE					40	760	招募	0							BQ_32								
TRUE					1	925	零收益	0											1	Hall/Word=HallWord_lsy	Hall/Hall=hall_icon_17		
TRUE					1	903	邀请组队	0											1	Hall/Word=HallWord_yqjr	Hall/Hall=hall_icon_62		
TRUE					1	957	公会Boss小图标	0											1	Hall/Word=HallWord_ghboss	Hall/Hall2=hall_icon_38	Effects/FX_Particle/Uifx/UI_ghhb_cd_03	
TRUE					1	991	公会派对	0											1	Hall/Word=HallWord_ghpd	Hall/Hall=hall_icon_3	Effects/FX_Particle/Uifx/UI_ghhb_cd_03	
TRUE					1	990	卡牌交换	0											1	Hall/Word=HallWord_kpjh	Hall/Hall=hall_icon_4		
TRUE					14	959	公会擂台战入口	0											1	Hall/Word=HallWord_ghlts	Hall/Hall2=hall_icon_33	Effects/FX_Particle/Uifx/UI_ghhb_cd_03	
TRUE					14	470	等级封印	0											1	Hall/Word=HallWord_djfy|Hall/Word=HallWord_jcfy	Hall/Hall=hall_icon_39|Hall/Hall=hall_icon_40		
TRUE					14	59	观战	0											1	Hall/Word=HallWord_jczb	Hall/Hall=hall_icon_16		
TRUE					14	958	矿脉入口	0											1	Hall/Word=HallWord_kmzd	Hall/Hall2=hall_icon_60		
TRUE					14	963	最新消息	0											1	Hall/Word=HallWord_zxxx	Hall/Hall2=hall_icon_60		
TRUE					14	972	结盟	0											1	Hall/Word=HallWord_jm	Hall/Hall=hall_icon_66		
TRUE					14	971	领地争夺	0											1	Hall/Word=HallWord_ldzd	Hall/Hall2=hall_icon_67		
TRUE					14	973	领地战	0											1	Hall/Word=HallWord_zxxx	Hall/Hall=hall_icon_67		
TRUE					14	761	招募申请	0											1	Hall/Word=HallWord_zxxx	Hall/Hall2=hall_icon_78		
TRUE					35	373	龙器神炉	0															
TRUE					55	374	龙器重铸	0															
TRUE					55	375	龙器融合	0															
TRUE					55	376	龙器铭文	0															
TRUE					21	943	坐骑按钮	0	XSys_QuickRide														
TRUE					20	585	结婚活动	0															
TRUE					1000	230	周末星巢穴	0	XSys_WeekEndNest										1	Hall/Word=HallWord_zmxcx	Hall/Hall2=hall_icon_79		
TRUE					60	533	乱斗战场	0											1	Hall/Word=HallWord_kfdld	Hall/Hall2=hall_icon_80		
TRUE					27	904	悬赏任务	0											1	Hall/Word=HallWord_sxts	Hall/Hall2=hall_icon_81		
TRUE					16	906	日常任务请求	0	XSys_GuildDailyRequest				HallWord_qqsx						1	Hall/Word=HallWord_qqsx	Hall/Hall2=hall_icon_80		
TRUE					20	572	异域商店	0	XSys_Welfare_YyMall				HallWord_qqsx						1	Hall/Word=HallWord_qqsx	Hall/Hall2=hall_icon_80		
TRUE					131	703	圣物	0	XSys_NPCFavor														
TRUE					1000	633	转盘活动	0	XSys_LuckyTurntable														
FALSE					1000	542	极限龙穴	0	SYS_COMPETEDRAGON														
TRUE					150	107	极限龙穴																
TRUE					1000	543	竞技龙本		XSys_Activity_WeekDragonNestTwo														
TRUE					40	996	战队奖励	0	XSys_DragonGuild														
TRUE					40	997	小分队商店	0	XSys_DragonGuildShop							0	11						
TRUE					40	998	小分队活跃	0	XSys_DragonGuildLiveness														
TRUE					40	999	小分队任务	0	XSys_DragonGuildTask														
TRUE					40	918	战队改名	0	XSys_Rename_DragonGuild														
TRUE					40	1000	战队平台绑群	0	XSys_DragonGuild_Bind_Group														
TRUE					1	440	万事屋	0	XSys_Yorozuya														
TRUE					20	409	世界Boss最新消息	0	XSys_Rank_WorldBoss										1	Hall/Word=HallWord_zxxx	Hall/Hall=hall_icon_41	Effects/FX_Particle/Uifx/UI_ghhb_cd_03	
TRUE					0	366	幻境商店	0	XSys_Mall_Rift								65356|65357						
TRUE					90	927	无限幻境	0	xSys_Mysterious										1	Hall/Word=HallWord_zxxx	Hall/Hall=hall_icon_41	Effects/FX_Particle/Uifx/UI_ghhb_cd_03	
TRUE					40	270	小龙本扫荡	0															
TRUE					1	599	阵营广告牌	0															
TRUE					1000	614	阵营系统	0															
TRUE					1000	432	阵营排行榜	0	XSys_Rank_CampDuel														
TRUE					10	825	公会狩猎	0	XSys_GuildGrowthHunting														
TRUE					10	826	公会捐赠	0	XSys_GuildGrowthDonate														
					10	827	公会政厅	0	XSys_GuildGrowthBuff														
					10	828	公会研究所	0	XSys_GuildGrowthLab														
TRUE					60	452	龙器制作	0	XSys_EquipCreate_ArtifactSet														
TRUE					120	453	装备升级	0	XSys_EquipCreate_Upgrade														
TRUE					60	377	龙器祭炼	0	Xsys_Artifact_Refined														
TRUE					1000	465	装备保值																
TRUE					1000	481	累计充值	0	Xsys_RechargeActitity														
TRUE					1000	482	天降鸿福	0	Xsys_ConsumeAcivity														
TRUE					1000	486	520庆典	0	Xsys_520Celebration														
TRUE					1000	480	限时活动	0	Xsys_TimedAcivities														
TRUE					1000	634	情义扭蛋	0	XSys_LuckyToy								8700						
TRUE					50	129	装备注灵	0	XSys_Item_InjectPsychic														
TRUE					1	379	基谷商店	0	XSys_Mall_JiGuShop							0	1056|800						
TRUE					1000	1001	暗影喵	0	XSys_ShadowCat														
TRUE					1000	690	礼包活动1	0	XSys_BuyActiveityOne														
TRUE					1000	691	礼包活动2	0	XSys_BuyActiveityTwo														
TRUE					1000	692	礼包活动3	0	XSys_BuyActiveityThree														
TRUE					14	1002	H5上海银行	0	XSys_BOSCreditCard 														
TRUE					120	280	角斗场	0	Xsys_DuelPVP														
TRUE					20	104	二级密码	0												Hall/Word=HallWord_ejmm	Hall/Hall=hall_icon_86		
TRUE					1	1004	好友申请	0	XSys_ApplyFriends														
TRUE					1000	891	目标任务1	0	XSys_TimeLimitActivityOne														
TRUE					1000	892	目标任务2	0	XSys_TimeLimitActivityTwo														
TRUE					1000	893	目标任务3	0	XSys_TimeLimitActivityThree														
TRUE					20	136	技能推荐	0	XSys_Skill_Recommeded														
TRUE					14	829	公会钓鱼		XSys_GuildFish											Hall/Word=HallWord_ghdy	Hall/Hall2=hall_icon_89		
TRUE					14	835	公会钓鱼双倍		XSys_GuildFish_Double											Hall/Word=HallWord_ghdy	Hall/Hall2=hall_icon_89		
TRUE					20	556	爱的抱抱		XSys_MulActivity_LoveHug											Hall/Word=HallWord_adbb	Hall/Hall=hall_icon_88		
TRUE					90	705	佣兵		XSys_Machine														
TRUE					1000	894	超级鉴定返还		XSys_SuperIdentification														
TRUE					1000	774	幽灵蘑菇园		XSys_ThemeActivity_MadDuck2								9291						
TRUE					1000	775	疯鸭秘境		XSys_ThemeActivity_MadDuck3								9318						
TRUE					1000	776	单人主题玩法4		XSys_ThemeActivity_MadDuck4														
TRUE					130	800	精灵装备洗炼		SYS_SpriteEquipSmelt														
TRUE					1000	285	欢乐翻牌		SYS_Flopdraw														
TRUE					1000	394	宣传活动页签图1		XSys_GotoOtherSysOne														
TRUE					1000	395	宣传活动页签图2		XSys_GotoOtherSysTwo														
TRUE					1000	396	宣传活动页签图3		XSys_GotoOtherSysThree														
TRUE					45	488	多职业转职		XSys_Transfer_Center								500						
TRUE					40	489	伙伴		XSys_MonsterPet														
TRUE					0	635	星龙扭蛋		XSys_LotteryFrame								65389						
TRUE					130	1007	公会宝藏		XSys_Treasure											Hall/Word=HallWord_ghbz	Hall/Hall=hall_icon_90		
TRUE					0	637	星龙扭蛋		XSys_StarDragonShop								65390|65391						
TRUE					130	490	龙之秘境		XSys_DNRoguelike								4107|7						
TRUE					130	491	符文系统		XSys_DNRLRune														
TRUE					20	573	王国礼包		XSys_Welfare_PaivilegeGift														
TRUE					40	1010	物资筹备	0	XSys_DragonNest_Red_Master				ICON-XT-cx1		BQ_40	0	6						
TRUE					130	286	周年庆宝藏		XSys_Treasures								64552						
TRUE					20	1009	冲送福利		XSys_BackFlowPayTask														
TRUE					1000	1011	召唤	0	Xsys_Gacha								64553|64554						
FALSE					1000	1013	神兵	0	XSys_ShenBingSys														
TRUE					120	1015	躲猫猫		XSys_HideAndSeek														
TRUE					130	1020	时空裂缝		Xsys_RandomBoss														
TRUE					1000	1016	沙龙之殇	0	XSys_KillDragonGame														
TRUE					1000	1019	七日登录	0	XSys_SevenDay														
TRUE					130	915	限时沙龙挑战		XSys_KillDragonGameHelp														
TRUE					130	1018	沙龙之殇故事		XSys_KillDragonGameStory														
TRUE					1000	801	投资礼包		XSys_InvestmentFrameOne														
TRUE					1000	802	投资礼包2		XSys_InvestmentFrameTwo														
TRUE					0	636	星龙扭蛋2		XSys_StarDragonShop2								65387|65388						
TRUE					10	441	套装收集		XSys_EquipCollect														
TRUE					40	1021	随机Boss		Xsys_RandomBoss														
TRUE					40	1022	随机Boss组队													Hall/Word=HallWord_yqjr	Hall/Hall2=hall_icon_99		
TRUE					1000	287	幻境争榜		XSys_RiftWorldRank														
TRUE					1000	288	幻境冲冲冲		XSys_RiftWorldSpactivity														
TRUE					1000	803	520告白		XSys_520Holiday											Hall/Word=HallWord_mxb	Hall/Hall=hall_icon_104		
TRUE					1000	1023	龙魂秘宝		Xsys_TreasureActivities								65392						
TRUE					1000	185	欢乐卡牌		SYS_HappyCards								65358						
TRUE					1000	632	龙魂秘宝泰坦条显示		Xsys_Dance18								65392|65393						
TRUE					140	132	装备重铸		XSys_Equip_Reforge														
TRUE					140	133	装备特技		XSys_Equip_Stun														
TRUE					140	134	继承		XSys_Equip_Inherit														
TRUE					40	466	随机boss世界boss		XSys_RandBoss_WorldBoss														
TRUE					40	467	随机boss世界boss		XSys_RandBoss_GuildBoss										1	Hall/Word=HallWord_lxlx	Hall/Hall=hall_icon_109		
TRUE					40	468	随机boss世界boss		XSys_RandBoss_RareBoss														
TRUE					1000	895	目标任务4	0	XSys_TimeLimitActivityFive														
TRUE					1000	896	目标任务6	0	XSys_TimeLimitActivitySix														
TRUE					1000	186	绿龙来袭	0	XSys_GreenDragon														
TRUE					1000	187	绿龙来袭故事	0	XSys_GreenDragonStory														
TRUE					1000	897	目标任务7	0	XSys_TimeLimitActivitySeven														
TRUE					1000	889	目标任务8	0	XSys_TimeLimitActivityEight														
TRUE					1000	899	目标任务9	0	XSys_TimeLimitActivityNight														
TRUE					1000	849	每日充值																
TRUE					130	1014	公会协力战		XSys_NewBoss														
TRUE					140	1017	龙魂		XSys_DragonSpirit														
TRUE					1000	188	新服冲榜		XSys_NewServerRush														
TRUE					140	975	喂养龙魂		XSys_DragonSpiritLevelUp														
TRUE					140	202	精灵培养战力		XSys_jinglingpeiyang														
TRUE					140	203	精灵升星战力		XSys_jinglingshengxing														
TRUE					140	204	精灵觉醒战力		XSys_jinglingjuexing														
TRUE					140	205	精灵进阶战力		XSys_jinglingjinjie														
TRUE					140	206	龙玉组合战力		XSys_longyuzuhe														
TRUE					140	207	属性纹章战力		XSys_shuxingwenzhang														
TRUE					140	208	技能纹章战力		XSys_jinengwenzhang														
FALSE					1000	639	星秀活动		XSys_WeekFashion														
TRUE					20	300	星秀商店		XSys_Mall_CharmPK								9663						
FALSE					1000	638	时装排行榜		XSys_FashionAllRank														
TRUE					1000	114	神秘宝箱		XSys_PopeTreasure								65386						
TRUE					1000	115	组合商城		XSys_CombainShop														
FALSE					1000	1500	赛季系统		XSys_PureSeason														
TRUE					90	1030	佣兵装备		XSys_Machine_Item														
TRUE					90	1031	佣兵委派		XSys_Machine_Task											Hall/Word=HallWord_Ybwp	Hall/Hall_1=hall_icon_118		
TRUE					50	955	原力争夺		XSys_PrincipFight								23						
FALSE					1000	836	福袋																
FALSE					1000	907	助战邀请		XSys_Team_HelperInvited														
TRUE					1000	116	历史充值返钻		SYS_ChargeBackDiamond														
FALSE					1000	1515	赛季活动		XSys_PureSeasonActivity														
FALSE					1000	1516	首通奖励		XSys_PureSeasonActivity_FirstPass														
FALSE					1000	118	赛季服铭文		XSys_Item_Inscription														
TRUE					1000	1517	每日充值（非开服）		XSys_NewDailyPay														
TRUE					14	1518	手机绑定		XSys_PhoneReward														
TRUE					50	1519	赛季服找回		XSys_FindBack														
FALSE					1000	163	时装靓丽榜		XSys_FashionRank														
TRUE					1000	117	遗迹宝藏		XSys_RelicTreasure								65355						
TRUE					1000	145	招募集结(主活动界面)	0	XSys_Recruit_Main														
TRUE					1000	146	招募集结(招募任务、招募列表界面)	0	XSys_Recruit_RecTask														
TRUE					1000	147	招募集结(输码界面、集结任务界面)	0	XSys_Recruit_MassTask														
TRUE					1000	148	招募集结(集结任务界面)	0	XSys_Recruit_MassTask														
TRUE					20	912	技能特效		SYS_SKILLEFFECT														
FALSE					1000	397	神秘宝物符文抽奖		XSys_InscriptionGacha														
TRUE					20	1520	骑士勋章		XSys_KnightMedal														
TRUE					1000	1524	贝爷大冒险		XSys_Beiye								64557|64558|9						
TRUE					115	1550	龙器盈能		XSys_ArtifactYN														
TRUE					115	1551	龙器盈能属性		XSys_ArtifactYN														
TRUE					1000	1100	钻石悬赏		XSys_InviteBack														
