unityscene	name	position	rotation	scale
DN_Lv4_4_1	S_fire_01	34.696|13.93|102.839	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_01	34.201|13.93|113.175	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_01	41.796|13.93|113.647	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_01	42.093|13.93|108.5	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_01	42.414|13.93|103.39	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_01	42.771|13.93|98.315	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_01	35.256|13.931|97.806	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	114.59|13.98|103.57	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	107.23|13.98|103.34	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	107.23|13.98|97.84	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	114.59|13.98|98.07	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	114.59|13.98|92.83	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	107.23|13.98|92.6	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	107.23|13.98|86.96	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	114.59|13.98|87.19	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	186.68|13.99|172.32	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	179.38|13.99|172.12	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	179.38|13.99|166.88	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	186.68|13.99|167.08	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	186.98|13.84|161.338	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	179.365|13.99|160.468	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	186.63|13.919|156.84	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	183.78|13.99|153.51	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	173.03|13.99|153.52	270|90.67262|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	172.91|13.99|160.82	270|90.67262|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	167.74|13.99|160.88	270|90.67255|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	167.86|13.99|153.58	270|90.67255|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	178.69|13.99|153.45	270|90.67255|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	186.68|13.99|177.663	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	186.783|13.99|182.643	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	183.43|13.99|185.647	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	179.848|13.952|178.278	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	167.969|11.124|123.805	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	174.9|11.124|123.819	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	175.2|8.93|97.55	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	167.333|8.93|97.54	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	175.94|15.45|51.492	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	166.84|15.45|51.43	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	170.0193|11.9299|186.5703	270|269.4269|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	170.0993|11.9299|177.9203	270|269.4269|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	165.01|12.07|29.29	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	165.01|12.07|36.9	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	101.62|12.07|36.9	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	101.62|12.07|29.29	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	115.036|10.035|23.335	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	122.148|10.03|14.912	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	123.85|10.03|51.76	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	129.39|10.03|43.84	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	129.56|10.03|35.18	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	129.544|10.03|29.327	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	129.13|10.03|20.55	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	126.88|10.03|13.27	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	136.05|10.03|13.17	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	134.61|10.03|29.31	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	134.61|10.03|35.19	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	141.22|13.44|55.48	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	148.91|13.44|50.52	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	153.33|13.44|45.42	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	156.86|13.44|36.68	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	156.98|13.44|29.94	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	153.76|13.44|21	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	149.41|13.44|15.8	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	141.21|13.44|11.3	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	134.6|13.44|10	270|0|0	1|1|1
DN_Lv4_4_1	S_fire_blue 1	134.52|13.44|56.58	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	169.328|3.816|43.113	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	161.42|3.82|43.11	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	160.6|4.258|38.47	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	170.16|4.26|38.47	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	170.16|4.26|28.88	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	160.48|4.26|28.88	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	161.63|6.169|15.38	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	169.11|6.17|15.38	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	169.11|4.75|50.19	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	161.63|4.75|50.19	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	161.63|4.22|60.57	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	169.11|4.22|60.57	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	169.11|4.22|70.86	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	161.63|4.22|70.86	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	129.2|5.161|26.23	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	136.7|5.161|26.23	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	136.7|5.16|36.6	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	129.2|5.16|36.6	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	129.2|5.16|46.84	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	136.7|5.16|46.84	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	162.77|3.74|105.87	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	167.84|3.74|105.87	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	158.84|4.58|185.356	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	164.052|4.58|185.356	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	175.424|4.58|179.531	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	180.182|4.58|167.568	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	165.132|4.58|148.615	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	157.893|4.58|148.728	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	142.866|4.58|167.564	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	147.676|4.58|179.208	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	159|1.71|154.01	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	163.8|1.71|154.01	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	27.706|5.778|85.093	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_blue 1	31.607|5.778|85.093	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_01	153.56|2.41|176.64	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_01	153.58|2.41|179.99	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_01	150.241|2.41|176.678	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_01	169.16|2.41|179.99	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_01	169.14|2.41|176.64	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_01	172.49|2.41|176.64	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_01	169.17|2.41|153.7	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_01	169.13|2.41|157.05	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_01	172.52|2.41|157.05	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_01	153.78|2.41|156.75	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_01	153.82|2.41|153.4	270|0|0	1|1|1
DN_Lv4_4_5	S_fire_01	150.46|2.41|156.72	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_02	132.352|1.813|112.487	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_02	139.146|1.813|112.487	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_02	144.24|1.81|107.069	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_02	144.519|1.835|99.883	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_02	138.854|1.83|94.172	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_02	132.047|1.83|94.267	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_02	126.506|1.83|99.899	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_02	126.51|1.843|106.287	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_blue 1	182.742|3.516|111.41	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_blue 1	178.626|3.516|111.41	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_blue 1	178.003|3.517|83.825	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_blue 1	183.479|3.517|83.795	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_blue 1	192.586|1.673|95.949	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_blue 1	192.586|1.673|98.724	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_blue 1	168.62|1.67|98.72	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_blue 1	168.62|1.67|95.95	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_blue 1	176.344|0.818|150.223	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_blue 1	154.857|0.841|151.916	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_blue 1	156.008|0.826|168.902	270|0|0	1|1|1
DN_Lv4_4_9	S_fire_blue 1	176.074|0.81|168.533	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_02	3.489998|0|-8.450005	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_01	-2.310001|0.2700005|48.77	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_03	-11.51|0.3299999|45.28	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_02	34.18|-5.74|-19.87	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_02	22.69|-5.74|-40.54	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_01	-11.468|0.2700005|45.009	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_02	0.125|0|0.036	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_01	24.253|-0.09599972|-0.2919998	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_01	21.046|-0.1|8.336	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_01	0.989|-1.27|20.045	325.788|12.39774|243.8057	1|1|1
DN_Lv5_5_3	S_fire_02	38.802|-5.813|-32.772	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_01	6.099|-0.822|22.129	0|0|0	1|1|1
DN_Lv5_5_3	S_fire_01	125.629|-5.529|41.919	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_01	130.509|-5.53|28.713	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_01	124.812|-5.53|16.609	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_01	112.061|-5.53|11.468	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_01	99.293|-5.53|17.119	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_01	94.369|-5.53|29.892	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_01	100.278|-5.53|42.731	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_01	112.854|-5.53|47.727	270|0|0	1|1|1
DN_Lv5_5_3	S_fire_01	125.629|-5.529|41.919	270|0|0	1|1|1
DN_Lv5_5_9	S_fire_02	7.76|0.82|34.01	270|0|0	1|1|1
DN_Lv5_5_9	S_fire_02	3.08|0.71|34.1	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	27.511|4.824|74.722	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	27.511|4.824|80.737	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	161.642|6.679|19.119	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	165.386|6.679|19.119	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	33.559|4.824|80.737	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	33.559|4.824|74.722	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	75.972|3.387|97.299	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	72.994|3.387|100.486	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	88.13|3.39|100.49	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	84.71|3.39|97.3	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	84.71|3.39|112.52	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	75.97|3.39|112.52	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	88.13|3.39|109.16	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	72.99|3.39|109.16	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	27.11|10.44|147.98	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	34.03|10.44|147.98	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	36.72|6.65|50.71	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	39.32|6.65|48.14	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	39.32|6.65|28.44	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	36.71|6.65|25.81	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	27.29|6.65|26.05	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	24.25|6.65|26.05	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	21.64|6.65|28.57	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	33.66|6.65|25.82	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	33.9|6.65|50.71	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	27.21|6.65|50.92	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	24.23|6.65|50.92	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	21.63|6.65|48.28	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	26.303|6.644|97.598	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	22.978|6.644|100.893	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	22.957|6.64|109.385	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	26.291|6.64|112.7	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	34.759|6.64|112.704	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	38.084|6.64|109.38	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	38.088|6.64|100.906	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	34.759|6.64|97.581	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	59.073|4.214|107.892	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	47.97|4.21|107.89	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	47.97|4.21|101.73	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	53.63|4.21|107.89	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	53.63|4.21|101.73	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	59.07|4.21|101.731	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	38.609|10.32|162.637	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	38.609|10.32|158.977	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	42.321|10.32|158.98	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	22.39|10.32|158.98	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	22.39|10.32|162.64	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	42.321|10.32|162.64	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	18.68|10.32|158.98	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	18.64|10.32|182.59	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	18.64|10.32|178.93	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	18.68|10.32|162.64	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	22.35|10.32|178.93	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	108.63|7.11|38.79	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	83.83|7.11|39.14	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	22.35|10.32|182.59	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	42.32|10.32|178.93	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	108.63|7.11|33.37	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	42.32|10.32|182.59	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	38.61|10.32|178.93	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	92.28|7.11|16.82	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_01	38.61|10.32|182.59	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	84.13|7.11|33.26	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	90.03|6.72|26.91	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	100.42|6.72|24.95	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	81.322|6.725|44.387	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	100.46|7.11|16.83	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	102.54|6.72|27.06	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	92.3|6.72|24.68	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	111.286|6.72|44.387	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	106.66|6.72|31.1	270|0|0	1|1|1
DN_Lv6_6_1	S_fire_blue 1	85.95|6.72|30.99	270|0|0	1|1|1
DN_Lv6_6_2	S_fire_01	9.055496|-5.357692|134.1837	270|0|0	1|1|1
DN_Lv6_6_2	S_fire_03	9.056496|-4.037692|124.6657	270|0|0	1|1|1
DN_Lv6_6_2	S_fire_03	-21.6545|-3.979692|126.4637	270|0|0	1|1|1
DN_Lv6_6_2	S_fire_03	-19.8035|-4.076692|137.0227	270|0|0	1|1|1
DN_Lv6_6_2	S_fire_01	-65.659|-5.234|46.946	270|0|0	1|1|1
DN_Lv6_6_3	S_fire_01	115.395|10|17.502	270|0|0	1|1|1
DN_Lv6_6_3	S_fire_01	110.349|10|5.497	270|0|0	1|1|1
DN_Lv6_6_3	S_fire_03	26.67|12.494|101.29	270|0|0	1|1|1
DN_Lv6_6_3	S_fire_03	23.95|11.16|97.91	270|0|0	1|1|1
DN_Lv6_6_3	S_fire_03	24.187|11.16|92.707	270|0|0	1|1|1
DN_Lv6_6_3	S_fire_03	29.49|12.56|87.78	270|0|0	1|1|1
DN_Lv6_6_3	S_fire_03	44.28|11.13|91.36	270|0|0	1|1|1
DN_Lv6_6_3	S_fire_03	44.15|11.121|99.08	270|0|0	1|1|1
DN_Lv6_6_3	S_fire_03	47.23|12.433|101.99	270|0|0	1|1|1
DN_Lv6_6_3	S_fire_03	15.19|11.22|159.39	270|0|0	1|1|1
DN_Lv6_6_3	S_fire_03	13.57|14.09|161.93	270|0|0	1|1|1
DN_Lv6_6_3	S_fire_03	12.03|14.09|166.89	270|0|0	1|1|1
DN_Lv6_6_3	S_fire_03	11.7|14.09|156.33	270|0|0	1|1|1
DN_Lv6_6_3	S_fire_03	15.033|11.199|164.574	270|0|0	1|1|1
DN_Lv6_6_3	S_fire_03	184.04|6.47|101.818	270|90|0	1|1|1
DN_Lv6_6_3	S_fire_03	183.8|6.47|107.97	270|90|0	1|1|1
DN_Lv6_6_3	S_fire_03	151.1|6.47|107.88	270|90|0	1|1|1
DN_Lv6_6_3	S_fire_03	151.24|6.47|101.68	270|90|0	1|1|1
bossrush	S_fire_01	28.07046|8.120399|53.57841	270|0|0	1|1|1
bossrush	S_fire_01	48.21552|8.120399|54.7599	270|0|0	1|1|1
bossrush	S_fire_01	55.50915|8.120399|47.49709	270|0|0	1|1|1
bossrush	S_fire_03	29.33483|0.9960859|51.47004	270|0|0	1|1|1
bossrush	S_fire_03	33.02357|0.996086|51.70315	270|0|0	1|1|1
bossrush	S_fire_03	42.86501|0.996086|51.70454	270|0|0	1|1|1
bossrush	S_fire_03	47.55995|0.996086|51.60648	270|0|0	1|1|1
bossrush	S_fire_03	47.59096|0.996086|22.71143	270|0|0	1|1|1
bossrush	S_fire_03	43.47614|0.996086|22.52517	270|0|0	1|1|1
bossrush	S_fire_03	33.03001|0.996086|22.52517	270|0|0	1|1|1
bossrush	S_fire_03	29.06923|0.996086|22.87304	270|0|0	1|1|1
bossrush	S_fire_01	20.86509|8.120399|47.34405	270|0|0	1|1|1
damaoxian	S_fire_01	28.07046|8.120399|53.57841	270|0|0	1|1|1
damaoxian	S_fire_01	48.21552|8.120399|54.7599	270|0|0	1|1|1
damaoxian	S_fire_01	55.50915|8.120399|47.49709	270|0|0	1|1|1
damaoxian	S_fire_03	29.33483|0.9960859|51.47004	270|0|0	1|1|1
damaoxian	S_fire_03	33.02357|0.996086|51.70315	270|0|0	1|1|1
damaoxian	S_fire_03	42.86501|0.996086|51.70454	270|0|0	1|1|1
damaoxian	S_fire_03	47.55995|0.996086|51.60648	270|0|0	1|1|1
damaoxian	S_fire_03	47.59096|0.996086|22.71143	270|0|0	1|1|1
damaoxian	S_fire_03	43.47614|0.996086|22.52517	270|0|0	1|1|1
damaoxian	S_fire_03	33.03001|0.996086|22.52517	270|0|0	1|1|1
damaoxian	S_fire_03	29.06923|0.996086|22.87304	270|0|0	1|1|1
damaoxian	S_fire_01	20.86509|8.120399|47.34405	270|0|0	1|1|1
damaoxian02	S_fire_03	140.721|27.33|23.825	270|0|0	1|1|1
damaoxian02	S_fire_03	129.672|27.33|19.82	270|0|0	1|1|1
damaoxian02	S_fire_03	136.264|27.33|14.924	270|270.0002|0	1|1|1
damaoxian02	S_fire_03	128.89|27.33|27.106	270|270.0002|0	1|1|1
damaoxian02	S_fire_03	136.274|27.33|27.11	270|270.0002|0	1|1|1
damaoxian02	S_fire_03	141.539|27.33|14.911	270|90.00039|0	1|1|1
damaoxian02	S_fire_03	129.706|27.33|14.132	270|180.0003|0	1|1|1
damaoxian02	S_fire_03	174.456|25.258|103.217	270|0|0	1|1|1
damaoxian02	S_fire_03	167.029|16.299|161.441	270|0|0	1|1|1
damaoxian02	S_fire_03	167.03|16.3|170.61	270|0|0	1|1|1
damaoxian02	S_fire_03	147.677|16.3|170.313	270|0|0	1|1|1
damaoxian02	S_fire_03	147.687|16.3|161.136	270|0|0	1|1|1
damaoxian02	S_fire_03	169.8|16.3|170.732	270|0|0	1|1|1
damaoxian02	S_fire_03	169.794|16.3|161.621	270|0|0	1|1|1
damaoxian02	S_fire_03	173.5|16.088|140.652	270|0|0	1|1|1
damaoxian02	S_fire_03	164.344|16.09|140.65	270|0|0	1|1|1
damaoxian02	S_fire_03	150.518|16.09|140.65	270|0|0	1|1|1
damaoxian02	S_fire_03	141.282|16.09|140.65	270|0|0	1|1|1
damaoxian02	S_fire_blue 1	159.391|16.124|183.381	270|0|0	1|1|1
damaoxian02	S_fire_blue 1	150.186|16.12|191.039	270|0|0	1|1|1
damaoxian02	S_fire_03	159.493|16.3|154.726	270|0|0	1|1|1
damaoxian02	S_fire_03	159.685|16.3|176.996	270|0|0	1|1|1
damaoxian02	S_fire_blue 1	137.17|16.104|165.591	270|0|0	1|1|1
damaoxian02	S_fire_03	159.6768|16.09|148.4536	270|0|0	1|1|1
damaoxian02	S_fire_blue 1	163.959|16.12|191.024	270|0|0	1|1|1
damaoxian02	S_fire_03	159.74|22.984|95.724	270|0|0	1|1|1
damaoxian02	S_fire_03	164.705|22.993|82.916	270|0|0	1|1|1
damaoxian02	S_fire_03	89.613|14.224|185.234	270|0|0	1|1|1
damaoxian02	S_fire_03	89.5757|14.852|174.9665	270|0|0	1|1|1
damaoxian02	S_fire_03	83.048|14.85|160.772	270|0|0	1|1|1
damaoxian02	S_fire_03	94.915|14.85|157.747	270|0|0	1|1|1
damaoxian02	S_fire_03	86.118|14.85|148.958	270|0|0	1|1|1
damaoxian02	S_fire_03	98.572|14.85|147.17	270|0|0	1|1|1
damaoxian02	S_fire_03	101.062|14.85|163.611	270|0|0	1|1|1
damaoxian02	S_fire_03	96.08|14.85|167.52	270|0|0	1|1|1
damaoxian02	S_fire_03	104.019|14.841|185.232	270|0|0	1|1|1
damaoxian02	S_fire_03	85.516|14.85|189.52	270|0|0	1|1|1
damaoxian02	S_fire_03	92.847|13.457|186.893	270|0|0	1|1|1
damaoxian02	S_fire_03	94.914|13.457|186.893	270|0|0	1|1|1
damaoxian02	S_fire_03	94.968|13.457|188.943	270|0|0	1|1|1
damaoxian02	S_fire_03	92.88|13.457|188.946	270|0|0	1|1|1
damaoxian02	S_fire_03	177.466|16.3|166.148	270|0|0	1|1|1
damaoxian02	S_fire_03	98.33|14.85|143.997	270|0|0	1|1|1
damaoxian02	S_fire_03	86.116|14.224|185.11	270|0|0	1|1|1
damaoxian02	S_fire_03	106.593|14.841|184.955	270|0|0	1|1|1
diyuquan	S_fire_03	37.922|26.621|67.698	270|0|0	1|1|1
